"","Date","algo_ret"
"315",2011-04-07,0.000107142861400332
"316",2011-04-08,0.000321428565574544
"317",2011-04-11,0.000874999985098844
"318",2011-04-12,-0.000562499985098839
"319",2011-04-13,0.00112500002607703
"320",2011-04-14,0.000437499969266355
"321",2011-04-15,0.000749999997206032
"322",2011-04-18,-0.00370308601667959
"323",2011-04-19,0.00512500019744039
"324",2011-04-20,0.0013124999916181
"325",2011-04-21,0.000312500004656613
"326",2011-04-25,0.000291666599611434
"327",2011-04-26,0.00129166670454045
"328",2011-04-27,0.000583333314086
"329",2011-04-28,0.000166666675359011
"330",2011-04-29,0.000125000004967054
"331",2011-05-02,0.000500000092116273
"332",2011-05-03,-0.00027272722937844
"333",2011-05-04,-0.00145308839633172
"334",2011-05-05,-0.00704545442353595
"335",2011-05-06,0
"336",2011-05-09,0.00207142866083554
"337",2011-05-10,0.000607142850224461
"338",2011-05-11,0.000118340206253821
"339",2011-05-12,0.000142857147646802
"340",2011-05-13,0.000107142861400332
"341",2011-05-16,-0.000533333361148837
"342",2011-05-17,0.000933333362142245
"343",2011-05-18,0.00203333330899477
"344",2011-05-19,0.00029999998708566
"345",2011-05-20,0.000133333337803682
"346",2011-05-23,-0.000921052725691547
"347",2011-05-24,0.000894736839752448
"348",2011-05-25,0.00152631586123454
"349",2011-05-26,0.000842105260020808
"350",2011-05-27,0.00018421052906074
"351",2011-05-31,0.00218181819401005
"352",2011-06-01,-0.00377272712236101
"353",2011-06-02,0.00181818165223707
"354",2011-06-03,0.00259090908887711
"355",2011-06-06,-0.000799999952316282
"356",2011-06-07,0.00124999998509884
"357",2011-06-08,0.000249999970197678
"358",2011-06-09,0.00145000001788139
"359",2011-06-10,0.000200000002980232
"360",2011-06-13,0.00194444441133076
"361",2011-06-14,0.000888888873159885
"362",2011-06-15,-0.0012222222197387
"363",2011-06-16,0.00133333334078391
"364",2011-06-17,0.00022222222139438
"365",2011-06-20,0.00199999989320835
"366",2011-06-21,0.00071357588433347
"367",2011-06-22,0.000249999988203247
"368",2011-06-23,4.16666672875484e-05
"369",2011-06-24,0.000166666672254602
"370",2011-06-27,0.00159090913154863
"371",2011-06-28,0.000772727297788317
"372",2011-06-29,0.000409090881320563
"373",2011-06-30,0.00013636364178224
"374",2011-07-01,0
"375",2011-07-05,0.000958333450059096
"376",2011-07-06,0.000791666625688473
"377",2011-07-07,0.000666666673496366
"378",2011-07-08,0.000250000006829699
"379",2011-07-11,-0.00858333321909109
"380",2011-07-12,0
"381",2011-07-13,0
"382",2011-07-14,0
"383",2011-07-15,0
"384",2011-07-18,-0.000499999945362407
"385",2011-07-19,0.00254166654621561
"386",2011-07-20,0.000250000013038516
"387",2011-07-21,0.000374999977648258
"388",2011-07-22,0.000166666672254602
"389",2011-07-25,-0.00126923073942845
"390",2011-07-26,0.000230769188358233
"391",2011-07-27,-0.0100384614387384
"392",2011-07-28,0
"393",2011-07-29,0
"394",2011-08-01,0.00190000006556511
"395",2011-08-02,-0.000739510014012296
"396",2011-08-03,0.0016469067265059
"397",2011-08-04,-0.0166000000362595
"398",2011-08-05,0
"399",2011-08-08,-0.0123888886968295
"400",2011-08-09,0.0137222218886018
"401",2011-08-10,-0.00949999991804361
"402",2011-08-11,0.0111388888603283
"403",2011-08-12,0.000750000015315082
"404",2011-08-15,0
"405",2011-08-16,0
"406",2011-08-17,0
"407",2011-08-18,0
"408",2011-08-19,0
"409",2011-08-22,0
"410",2011-08-23,0
"411",2011-08-24,0
"412",2011-08-25,0
"413",2011-08-26,0
"414",2011-08-29,0.00133333332215746
"415",2011-08-30,6.66666676600774e-05
"416",2011-08-31,4.99999970197678e-05
"417",2011-09-01,8.33333345750968e-05
"418",2011-09-02,0
"419",2011-09-06,0.000571428601230895
"420",2011-09-07,0.00228571431179132
"421",2011-09-08,7.14285698320184e-05
"422",2011-09-09,7.14285724929401e-05
"423",2011-09-12,0.00102941180195879
"424",2011-09-13,0.0003529411992606
"425",2011-09-14,-2.9411761857131e-05
"426",2011-09-15,0.000147058820242391
"427",2011-09-16,0
"428",2011-09-19,0.0012187499832362
"429",2011-09-20,0.000624999939464033
"430",2011-09-21,-0.00221874989569187
"431",2011-09-22,-0.0104375000530854
"432",2011-09-23,0
"433",2011-09-26,0.00263333339740832
"434",2011-09-27,0.00029999998708566
"435",2011-09-28,-9.99999990065892e-05
"436",2011-09-29,0.000200000002980232
"437",2011-09-30,3.33333338300387e-05
"438",2011-10-03,-0.0011428570321628
"439",2011-10-04,0.00404690425239928
"440",2011-10-05,0.000464285691933973
"441",2011-10-06,0.000107142861400332
"442",2011-10-07,0
"443",2011-10-10,0.00272727275097911
"444",2011-10-11,0.000272727256471461
"445",2011-10-12,0.000136363638395613
"446",2011-10-13,9.09090922637419e-05
