"","Date","ret1","C","ret2","algo_ret"
"2270",2019-01-11,0,197.99,0.000101025407890143,9.09228671011286e-05
"2271",2019-01-11,-0.000499999960263573,197.99,0,-0.000499999960263573
"2272",2019-01-14,0.00123333328962326,198.02,0.000151522804181958,0.00136970381338703
"2273",2019-01-14,0,198.02,0,0
"2274",2019-01-15,0.00146666667362054,198.04,0.000100999899000032,0.00155756658272057
"2275",2019-01-15,0,198.04,0,0
"2276",2019-01-16,0.000433333327372869,198.06,0.000100989699050702,0.000524224056518501
"2277",2019-01-16,0,198.06,0,0
"2278",2019-01-17,0.000166666669150194,198.07,5.04897505806401e-05,0.00021210744467277
"2279",2019-01-17,0,198.07,0,0
"2280",2019-01-18,3.33333338300387e-05,198.08,5.04872014945867e-05,7.87718151751668e-05
"2281",2019-01-18,0,198.08,0,0
"2282",2019-01-22,-0.0067812499962747,198.14,0.0003029079159933,-0.00650863287188073
"2283",2019-01-23,0.0057812499278225,198.15,5.04693650955623e-05,0.00582667235640851
"2284",2019-01-24,0.00315625002142042,198.17,0.000100933636134171,0.00324709029394117
"2285",2019-01-25,0.000875000006053597,198.18,5.04617247818473e-05,0.000920415558357259
"2286",2019-01-28,-0.00197058816166485,198.21,0.000151377535573705,-0.00183434837964852
"2287",2019-01-29,0.000205882244250354,198.22,5.04515412944606e-05,0.000251288631415368
"2288",2019-01-30,0.00447058823617066,198.24,0.000100897992129978,0.00456139642908764
"2289",2019-01-31,0.000264705884106019,198.25,5.04439063759854e-05,0.000310105399844406
"2290",2019-02-01,5.88235302883036e-05,198.26,5.04413619166755e-05,0.000104220756013312
"2291",2019-02-04,0.00199999996647238,198.3,0.000201755270856641,0.00218157971024336
"2292",2019-02-05,0.00030000001937151,198.31,5.04286434694912e-05,0.000345385798494052
"2293",2019-02-06,0.000274999989196658,198.33,0.000100852201099233,0.000365766970185968
"2294",2019-02-07,-0.00012500000372529,198.34,5.04210154792517e-05,-7.96210897939638e-05
"2295",2019-02-08,0.000200000004842877,198.35,5.04184733285395e-05,0.000245376630838563
"2296",2019-02-08,-0.000527777738041356,198.35,0,-0.000527777738041356
"2297",2019-02-11,0.00152777776122094,198.38,0.000151247794303089,0.00166390077609372
"2298",2019-02-11,0,198.38,0,0
"2299",2019-02-12,0.00130555554603537,198.4,0.00010081661457817,0.00139629049915572
"2300",2019-02-12,0,198.4,0,0
"2301",2019-02-13,0.000138888890958495,198.41,5.04032258064058e-05,0.00018425179418426
"2302",2019-02-13,0,198.41,0,0
"2303",2019-02-14,2.77777802613046e-05,198.43,0.00010080137089874,0.000118499014070171
"2304",2019-02-14,0,198.43,0,0
"2305",2019-02-15,0.000111111112766796,198.44,5.03956055031285e-05,0.000156467157719611
"2306",2019-02-15,0,198.44,0,0
"2307",2019-02-19,0.00187500001396984,198.49,0.000251965329570725,0.00210176881058349
"2308",2019-02-20,0.000687500012572855,198.51,0.000100760743614092,0.000778184681825538
"2309",2019-02-21,9.37499897554517e-05,198.52,5.03752959548631e-05,0.000139087756114828
"2310",2019-02-22,0.000156250002328306,198.53,5.03727584122426e-05,0.000201585484899325
"2311",2019-02-25,0.000882352958707251,198.57,0.000201480884501004,0.00106368575475815
"2312",2019-02-26,0.000529411820804372,198.58,5.03600745329624e-05,0.000574735887884038
"2313",2019-02-27,0.000882352884201442,198.59,5.035753852356e-05,0.000927674668872646
"2314",2019-02-28,0.000441176485927666,198.61,0.000100710005539018,0.000531815490912782
"2315",2019-03-01,0.000323529407820281,198.62,5.03499320274603e-05,0.000368844346644995
"2316",2019-03-04,-0.00157500012218952,198.66,0.000201389588158296,-0.00139374949284705
"2317",2019-03-05,0.00192499998211861,198.67,5.03372596394325e-05,0.0019703035157941
"2318",2019-03-06,-0.00302499983459711,198.69,0.000100669451854829,-0.00293439732792776
"2319",2019-03-07,-0.00672500009462237,198.7,5.03296592682112e-05,-0.00667970340128098
"2320",2019-03-08,-0.00046875,198.71,5.03271263212479e-05,-0.000423455586310877
"2321",2019-03-11,0.00268749994225801,198.75,0.000201298374515657,0.0028686684793221
"2322",2019-03-11,0,198.75,0,0
"2323",2019-03-12,0.000124999978579581,198.77,0.000100628930817637,0.000215566016315454
"2324",2019-03-12,0,198.77,0,0
"2325",2019-03-13,6.2500003259629e-05,198.78,5.03094028272422e-05,0.000107778465804147
"2326",2019-03-13,0,198.78,0,0
"2327",2019-03-14,3.12500004656613e-05,198.79,5.03068719186484e-05,7.65261851924448e-05
"2328",2019-03-14,0,198.79,0,0
"2329",2019-03-15,6.25000009313226e-05,198.8,5.03043412647397e-05,0.000107773908069588
"2330",2019-03-15,0,198.8,0,0
"2331",2019-03-18,0.00164285719394684,198.84,0.000201207243460733,0.0018239437130615
"2332",2019-03-19,0,198.85,5.02916918123653e-05,4.52625226311287e-05
"2333",2019-03-20,0.000642857075269733,198.87,0.000100578325370915,0.000733377568103556
"2334",2019-03-21,0.000607142866189991,198.88,5.02841051943648e-05,0.000652398560864919
"2335",2019-03-22,3.57142889073917e-05,198.89,5.02815768301801e-05,8.09677080545537e-05
"2336",2019-03-25,0.0029166665673256,198.93,0.000201116194881612,0.00309767114271905
"2337",2019-03-26,0.0015416666554908,198.95,0.000100537877645301,0.00163215074537157
"2338",2019-03-27,-4.16666517655055e-05,198.96,5.02638853985271e-05,3.57084509316892e-06
"2339",2019-03-28,0.000333333328987161,198.98,0.0001005227181341,0.000423803775307851
"2340",2019-03-29,4.16666672875484e-05,199.02,0.000201025228666385,0.000222589373087295
"2341",2019-04-01,0.00241666675234834,199.04,0.000100492412822728,0.00250710992388879
"2342",2019-04-02,0.000166666672254602,199.05,5.02411575564743e-05,0.000211883714055429
"2343",2019-04-03,0.000124999998758237,199.06,5.02386335090588e-05,0.000170214768916389
"2344",2019-04-04,3.10440858205159e-12,199.07,5.02361097156623e-05,4.52125018485046e-05
"2345",2019-04-05,8.33333345750968e-05,199.09,0.000100467172351459,0.00017375378969141
"2346",2019-04-08,0.00147058817831909,199.12,0.000150685619568991,0.00160620523593118
"2347",2019-04-09,-0.00211764701587312,199.14,0.000100441944556051,-0.00202724926577268
"2348",2019-04-10,0.00294117646839689,199.15,5.02159284925252e-05,0.00298637080404016
"2349",2019-04-11,0.000411764703252736,199.17,0.000100426813959276,0.000502148835816084
"2350",2019-04-12,0.000235294118961867,199.18,5.02083647135887e-05,0.000280481647204097
"2351",2019-04-12,-0.000535714370863772,199.18,0,-0.000535714370863772
"2352",2019-04-15,0.00139285721949168,199.22,0.00020082337584082,0.00157359825774842
"2353",2019-04-15,0,199.22,0,0
"2354",2019-04-16,0.000642857125827244,199.23,5.01957634775341e-05,0.000688033312957025
"2355",2019-04-16,0,199.23,0,0
"2356",2019-04-17,0.000499999996806894,199.24,5.01932439893604e-05,0.000545173916397318
"2357",2019-04-17,0,199.24,0,0
"2358",2019-04-18,0.000142857150307723,199.25,5.01907247540956e-05,0.000188028802586409
"2359",2019-04-18,0,199.25,0,0
"2360",2019-04-22,0.00139473682955692,199.31,0.000301129234629771,0.00166575314072371
"2361",2019-04-23,0.000842105285509637,199.32,5.01730971851355e-05,0.000887261072976258
"2362",2019-04-24,-7.89473833222138e-05,199.33,5.01705799720309e-05,-3.3793861347386e-05
"2363",2019-04-25,0.000184210527100061,199.35,0.000100336126022116,0.000274513040519965
"2364",2019-04-26,0.000210526316965881,199.36,5.01630298470612e-05,0.000255673043828236
"2365",2019-04-29,0.00125999985933304,199.39,0.00015048154093078,0.00139543324617074
"2366",2019-04-30,0.00058000003695488,199.41,0.000100305933095957,0.000670275376741241
"2367",2019-05-01,-0.00147999998927116,199.43,0.000100295872824896,-0.00138973370372876
"2368",2019-05-02,0.00123999994695187,199.44,5.01429072856663e-05,0.00128512856350897
"2369",2019-05-03,0.00120000002682209,199.45,5.01403931005839e-05,0.00124512638061262
"2370",2019-05-06,-0.00334090904756026,199.49,0.000200551516670977,-0.00316041268255638
"2371",2019-05-07,-0.0187499991872094,199.5,5.01278259561477e-05,-0.0187048841438489
"2372",2019-05-10,-0.000437499992549413,199.54,0.000200501253132757,-0.000257048864729932
"2373",2019-05-13,-0.00768750004470349,199.58,0.000200461060439139,-0.00750708509030826
"2374",2019-05-13,0,199.58,0,0
"2375",2019-05-14,0.00800000002607703,199.6,0.000100210441927873,0.00809018942381212
"2376",2019-05-14,0,199.6,0,0
"2377",2019-05-15,0.00237499998183921,199.61,5.0100200400971e-05,0.00242009016220008
"2378",2019-05-15,0,199.61,0,0
"2379",2019-05-16,0.000343749991152436,199.63,0.000100195380992929,0.000433925834046072
"2380",2019-05-16,0,199.63,0,0
"2381",2019-05-17,6.25000009313226e-05,199.64,5.00926714421812e-05,0.000107583405229286
"2382",2019-05-17,0,199.64,0,0
"2383",2019-05-20,0.000852941151927502,199.68,0.000200360649168507,0.00103326573617916
"2384",2019-05-21,0.00188235299771323,199.7,0.000100160256410131,0.00197249722848235
"2385",2019-05-22,0.000117647051811218,199.71,5.0075112669079e-05,0.000162714653213389
"2386",2019-05-23,-0.000352941155433655,199.73,0.000100145210555125,-0.000262810465934042
"2387",2019-05-24,0.000558823511442717,199.74,5.00675912482595e-05,0.000603884343566151
"2388",2019-05-28,0.000115384528270142,199.79,0.000250325423049924,0.000340677409015074
"2389",2019-05-29,0.000230769239939176,199.81,0.000100105110365956,0.000320863839268536
"2390",2019-05-30,0.00199999997822138,199.82,5.00475451679083e-05,0.0020450427688725
"2391",2019-05-31,0.000730769238792933,199.83,5.00450405365171e-05,0.000775809775275798
"2392",2019-06-03,0.00106666670242946,199.87,0.000200170144622813,0.00124681983258999
"2393",2019-06-04,0.00186666667709748,199.89,0.000100065042277331,0.00195672521514708
"2394",2019-06-05,6.66666676600774e-05,199.9,5.00275151333884e-05,0.000111691431280127
"2395",2019-06-06,3.33333338300387e-05,199.92,0.000100050025012344,0.000123378356341148
"2396",2019-06-07,0,199.94,0.000100040016006497,9.00360144058476e-05
"2397",2019-06-10,0.00226666660606862,199.98,0.000200060018005432,0.00244672062227351
"2398",2019-06-11,0.000499999997516473,199.99,5.00050005001196e-05,0.000545004497966581
"2399",2019-06-12,0.000266666650772095,200.02,0.000150007500375082,0.000401673401109669
"2400",2019-06-13,6.66666626930237e-05,200.04,9.99900009999166e-05,0.000156657663592949
"2401",2019-06-14,6.66666701436043e-05,200.05,4.9990001999678e-05,0.000111657671943314
"2402",2019-06-14,-0.000576922939373892,200.05,0,-0.000576922939373892
"2403",2019-06-17,0.00157692308609302,200.09,0.00019995001249673,0.00175687809734008
"2404",2019-06-17,0,200.09,0,0
"2405",2019-06-18,0.00103846149948927,200.1,4.99775101203692e-05,0.0010834412585976
"2406",2019-06-18,0,200.1,0,0
"2407",2019-06-19,0.000499999987391325,200.12,9.99500249876384e-05,0.0005899550098802
"2408",2019-06-19,0,200.12,0,0
"2409",2019-06-20,-3.846153903466e-05,200.14,9.9940035978241e-05,5.14844933457568e-05
"2410",2019-06-20,0,200.14,0,0
"2411",2019-06-21,0.00011538461710398,200.15,4.99650244829564e-05,0.000160353139138641
"2412",2019-06-21,0,200.15,0,0
"2413",2019-06-24,0.000711538401933819,200.18,0.000149887584311781,0.000846437227814422
"2414",2019-06-25,-0.00180769223433274,200.19,4.99550404635674e-05,-0.00176273269791553
"2415",2019-06-26,0.0012884614072167,200.21,9.99050901644427e-05,0.00137837598836469
"2416",2019-06-27,0.00190384621230456,200.22,4.99475550670425e-05,0.00194879901186489
"2417",2019-06-28,0.000519230764072675,200.25,0.000149835181300517,0.00065408242724314
"2418",2019-07-01,0.0027222221924199,200.26,4.99375780274036e-05,0.00276716601264457
"2419",2019-07-02,5.55555501745807e-05,200.26,0,5.55555501745807e-05
"2420",2019-07-03,8.33333345750968e-05,200.26,0,8.33333345750968e-05
"2421",2019-07-05,5.55555563833978e-05,200.28,9.9870168780658e-05,0.00014543870828599
"2422",2019-07-08,-0.000428571410122371,200.32,0.000199720391451885,-0.000248823057815674
"2423",2019-07-09,0.000880952353278796,200.33,4.99201277956995e-05,0.000925880468294926
"2424",2019-07-10,0.00173809524802935,200.35,9.98352718013518e-05,0.00182794699265056
"2425",2019-07-11,0.000309523819457917,200.37,9.98253057149512e-05,0.000399366594601373
"2426",2019-07-12,0.000166666667376246,200.38,4.99076708089241e-05,0.000211583571104277
"2427",2019-07-12,-0.0004500000178814,200.38,0,-0.0004500000178814
"2428",2019-07-15,0.00142499998211861,200.42,0.000199620720630733,0.00160465863068627
"2429",2019-07-15,0,200.42,0,0
"2430",2019-07-16,7.4999988079071e-05,200.43,4.98952200380653e-05,0.00011990568611333
"2431",2019-07-16,0,200.43,0,0
"2432",2019-07-17,-0.00149999997019768,200.45,9.97854612581062e-05,-0.00141019305506538
"2433",2019-07-17,0,200.45,0,0
"2434",2019-07-18,0.0024249999653548,200.47,9.97755051135307e-05,0.00251479791995698
"2435",2019-07-18,0,200.47,0,0
"2436",2019-07-19,0.000450000004842877,200.48,4.98827754775721e-05,0.000494894502772692
"2437",2019-07-19,0,200.48,0,0
"2438",2019-07-22,0.00199999993046125,200.51,0.000149640861931477,0.00213467670619958
"2439",2019-07-23,0.000611111101590925,200.52,4.98728242981361e-05,0.000655996643459247
"2440",2019-07-24,0.000138888880610466,200.53,4.98703371234477e-05,0.000183772184021569
"2441",2019-07-25,2.77777761220932e-05,200.54,4.98678501970051e-05,7.26588412993978e-05
"2442",2019-07-26,5.55555584530036e-05,200.56,9.97307270369507e-05,0.000145313212786259
"2443",2019-07-29,0.000499999970197678,200.59,0.000149581172716351,0.000634623025642394
"2444",2019-07-30,-0.00150000008089202,200.6,4.98529338450737e-05,-0.00145513244043145
"2445",2019-07-31,-0.00535714315516608,200.62,9.97008973080415e-05,-0.00526741234758884
"2446",2019-08-01,-0.00592857075589044,200.63,4.98454790149871e-05,-0.00588370982477695
"2447",2019-08-05,-0.018999999669882,200.69,0.000299057967402705,-0.0187308474992195
"2448",2019-08-09,-0.000590909150513736,200.74,0.000249140465394371,-0.000366682731658802
"2449",2019-08-12,-0.00104545460505919,200.77,0.000149447045930007,-0.000910952263722182
"2450",2019-08-12,0,200.77,0,0
"2451",2019-08-13,0.00365909108384089,200.78,4.98082382824894e-05,0.00370391849829513
"2452",2019-08-13,0,200.78,0,0
"2453",2019-08-14,-0.0069545455751094,200.8,9.96115150913024e-05,-0.00686489521152722
"2454",2019-08-14,0,200.8,0,0
"2455",2019-08-15,0.00659090915694833,200.82,9.96015936254313e-05,0.00668055059121122
"2456",2019-08-15,0,200.82,0,0
"2457",2019-08-16,0.00104545456611297,200.84,9.95916741362013e-05,0.00113508707283555
"2458",2019-08-16,0,200.84,0,0
"2459",2019-08-19,0.00252941167529892,200.86,9.95817566222801e-05,0.00261903525625897
"2460",2019-08-20,-0.000147058821338065,200.87,4.97859205417228e-05,-0.000102251492850514
"2461",2019-08-21,0.000705882354694254,200.88,4.97834420272181e-05,0.000750687452518751
"2462",2019-08-22,5.88235302883036e-05,200.89,4.97809637594049e-05,0.000103626397671768
"2463",2019-08-23,2.94117651441518e-05,200.9,4.97784857385053e-05,7.42124023088066e-05
"2464",2019-08-26,0.00258823532391997,200.92,9.95520159281504e-05,0.00267783213825531
"2465",2019-08-27,8.82352932411082e-05,200.93,4.97710531555118e-05,0.000133029241081069
"2466",2019-08-28,0.000235294101431089,200.94,4.97685761209343e-05,0.00028008581993993
"2467",2019-08-29,8.82352954324554e-05,200.96,9.95321986663189e-05,0.000177814274232142
"2468",2019-08-30,0,200.98,9.95222929935924e-05,8.95700636942332e-05
"2469",2019-09-03,0.00107692315028263,201.01,0.0001492685839386,0.00121126487582737
"2470",2019-09-04,0.00311538462742017,201.03,9.94975374359885e-05,0.00320493241111256
"2471",2019-09-05,0.000153846159004248,201.04,4.97438193303168e-05,0.000198615596401533
"2472",2019-09-06,7.69230780693201e-05,201.05,4.97413450060158e-05,0.000121690288574734
"2473",2019-09-09,0.00139473690014136,201.08,0.000149216612782999,0.00152903185164606
"2474",2019-09-10,0.000184210570235001,201.09,4.9731450169066e-05,0.000228968875387161
"2475",2019-09-11,0.00105263153385175,201.11,9.94579541500062e-05,0.00114214369258675
"2476",2019-09-12,2.631578986582e-05,201.12,4.97240316243985e-05,7.10674183277787e-05
"2477",2019-09-13,0.000236842110753059,201.13,4.97215592680789e-05,0.00028159151409433
"2478",2019-09-13,-0.000314814956099896,201.13,0,-0.000314814956099896
"2479",2019-09-16,0.000111111203829445,201.15,9.94381743151251e-05,0.000200605560713058
"2480",2019-09-16,0,201.15,0,0
"2481",2019-09-17,0.00135185183198364,201.16,4.97141436739401e-05,0.00139659456129018
"2482",2019-09-17,0,201.16,0,0
"2483",2019-09-18,0.000685185171939709,201.19,0.000149135016902058,0.000819406687151561
"2484",2019-09-18,0,201.19,0,0
"2485",2019-09-19,0.000611111110559216,201.2,4.97042596550035e-05,0.000655844944248719
"2486",2019-09-19,0,201.2,0,0
"2487",2019-09-20,0.000277777780537252,201.22,9.94035785288894e-05,0.000367241001213253
"2488",2019-09-20,0,201.22,0,0
"2489",2019-09-23,0.00151923081622674,201.25,0.000149090547659325,0.00165341230912013
"2490",2019-09-24,-0.00280769234093336,201.27,9.93788819876329e-05,-0.00271825134714449
"2491",2019-09-25,0.0032500000212055,201.28,4.96845034032578e-05,0.00329471607426843
"2492",2019-09-26,0.000692307678266213,201.3,9.93640699522569e-05,0.000781735341223245
"2493",2019-09-27,0.000326923078929002,201.3,0,0.000326923078929002
"2494",2019-09-30,0.00200000004470349,201.33,0.000149031296572177,0.00213412821161845
"2495",2019-10-01,-0.00125,201.36,0.000149009089554397,-0.00111589181940104
"2496",2019-10-02,-0.00479999992251396,201.38,9.93245927691788e-05,-0.0047106077890217
"2497",2019-10-03,0.00554999990202487,201.4,9.93147283743223e-05,0.00563938315756176
"2498",2019-10-04,0.0011500000115484,201.41,4.96524329691717e-05,0.00119468720122065
"2499",2019-10-07,0.000781250018626447,201.43,9.92999354549884e-05,0.000870619960535937
"2500",2019-10-08,-0.00628125010058284,201.44,4.96450379783298e-05,-0.00623656956640234
"2501",2019-10-09,0.0066250001383014,201.46,9.92851469421296e-05,0.00671435677054932
"2502",2019-10-10,0.00143749996321276,201.47,4.96376451901703e-05,0.00148217384388391
"2503",2019-10-11,0.000500000002793968,201.47,0,0.000500000002793968
"2504",2019-10-11,-0.000326086788073835,201.47,0,-0.000326086788073835
"2505",2019-10-14,0.00226086952764055,201.47,0,0.00226086952764055
"2506",2019-10-14,0,201.47,0,0
"2507",2019-10-15,0.000826086934817874,201.52,0.000248175907082926,0.00104944525119251
"2508",2019-10-15,0,201.52,0,0
"2509",2019-10-16,0.000239130436726238,201.53,4.96228662167919e-05,0.000283791016321351
"2510",2019-10-16,0,201.53,0,0
"2511",2019-10-17,0.000108695657032987,201.54,4.9620403909989e-05,0.000153354020551977
"2512",2019-10-17,0,201.54,0,0
"2513",2019-10-18,4.34782615174418e-05,201.54,0,4.34782615174418e-05
"2514",2019-10-18,0,201.54,0,0
"2515",2019-10-21,0.00211538456380367,201.57,0.000148853825543416,0.00224935300679274
"2516",2019-10-22,-0.000153846144676208,201.58,4.96105571266003e-05,-0.000109196643262268
"2517",2019-10-23,0.000653846157858005,201.59,4.96080960412648e-05,0.000698493444295143
"2518",2019-10-24,3.846153903466e-05,201.59,0,3.846153903466e-05
"2519",2019-10-25,7.69230780693201e-05,201.6,4.96056352001784e-05,0.000121568149749481
"2520",2019-10-28,0.00143333334724108,201.63,0.000148809523809579,0.0015672619186697
"2521",2019-10-29,0.000233333349227905,201.65,9.91915885533157e-05,0.000322605778925889
"2522",2019-10-30,0.00069999997317791,201.67,9.91817505577863e-05,0.000789263548679918
"2523",2019-10-31,0.000266666648288568,201.68,4.95859572569035e-05,0.000311294009819781
"2524",2019-11-01,6.66666701436043e-05,201.7,9.91669972232323e-05,0.000155916967644513
"2525",2019-11-04,0.00190000001589458,201.72,9.91571641051348e-05,0.0019892414635892
"2526",2019-11-05,0.000233333341777325,201.73,4.95736664682944e-05,0.00027794964159879
"2527",2019-11-06,0.000533333333830039,201.74,4.95712090418099e-05,0.000577947421967668
"2528",2019-11-07,9.99999990065892e-05,201.74,0,9.99999990065892e-05
"2529",2019-11-08,0.000100000003973643,201.75,4.95687518586863e-05,0.000144611880646461
"2530",2019-11-08,-0.000535714328289029,201.75,0,-0.000535714328289029
"2531",2019-11-11,0.00121428582285131,201.75,0,0.00121428582285131
"2532",2019-11-11,0,201.75,0,0
"2533",2019-11-12,0.001178571395576,201.78,0.000148698884758325,0.00131240039185849
"2534",2019-11-12,0,201.78,0,0
"2535",2019-11-13,0.00028571428997176,201.79,4.95589255624651e-05,0.000330317322977979
"2536",2019-11-13,0,201.79,0,0
"2537",2019-11-14,0.000285714284649917,201.8,4.95564695972561e-05,0.000330315107287448
"2538",2019-11-14,0,201.8,0,0
"2539",2019-11-15,0.00014285714498588,201.81,4.9554013875186e-05,0.000187455757473548
"2540",2019-11-15,0,201.81,0,0
"2541",2019-11-18,0.00134375004097819,201.83,9.91031167931755e-05,0.00143294284609205
"2542",2019-11-19,0.000437499945983291,201.84,4.95466481691409e-05,0.000482091929335518
"2543",2019-11-20,-0.000312499990686774,201.85,4.95441934205143e-05,-0.000267910216608311
"2544",2019-11-21,0.000906250022817403,201.86,4.95417389150266e-05,0.000950837587840927
"2545",2019-11-22,0.000593749980907887,201.86,0,0.000593749980907887
"2546",2019-11-25,0.00229999996225039,201.89,0.000148617853958033,0.00243375603081262
"2547",2019-11-26,0.000233333304524422,201.9,4.9531923324686e-05,0.000277912035516639
"2548",2019-11-27,0.000466666676104069,201.9,0,0.000466666676104069
"2549",2019-11-29,0.000100000001490116,201.93,0.000148588410104011,0.000233729570583726
"2550",2019-12-02,-0.00307999985218048,201.95,9.90442232455813e-05,-0.00299086005125946
"2551",2019-12-03,-0.00392000014781952,201.97,9.90344144591315e-05,-0.0038308691748063
"2552",2019-12-09,-0.000263157863365982,202.03,0.00029707382284494,4.20857719446433e-06
"2553",2019-12-10,0.000526315789473684,202.04,4.94975993663438e-05,0.000570863628903394
"2554",2019-12-11,0.00157894738802784,202.04,0,0.00157894738802784
"2555",2019-12-12,0.000552631595024937,202.04,0,0.000552631595024937
"2556",2019-12-13,0.000236842100949664,202.05,4.9495149475387e-05,0.000281387735477512
"2557",2019-12-13,-0.000287500023841855,202.05,0,-0.000287500023841855
"2558",2019-12-16,0.00195000002533197,202.07,9.89853996533618e-05,0.00203908688502
"2559",2019-12-16,0,202.07,0,0
"2560",2019-12-17,0.000462499976158142,202.08,4.94878012571309e-05,0.00050703899728956
"2561",2019-12-17,0,202.08,0,0
"2562",2019-12-18,0.000149999995715916,202.09,4.94853523356209e-05,0.000194536812817975
"2563",2019-12-18,0,202.09,0,0
"2564",2019-12-19,6.24999981373548e-05,202.1,4.94829036568056e-05,0.00010703461142848
"2565",2019-12-19,0,202.1,0,0
"2566",2019-12-20,9.99999986961484e-05,202.11,4.9480455220241e-05,0.000144532408394365
"2567",2019-12-20,0,202.11,0,0
"2568",2019-12-23,0.00105555551747481,202.14,0.000148434021077559,0.00118914613644461
"2569",2019-12-24,0.000527777767015828,202.15,4.94706638964892e-05,0.000572301364522668
"2570",2019-12-26,0.000638888896339469,202.16,4.94682166707339e-05,0.00068341029134313
"2571",2019-12-27,0.000111111112766796,202.18,9.89315393749024e-05,0.000200149498204208
"2572",2019-12-30,-0.00199999993497675,202.2,9.89217528932773e-05,-0.0019109703573728
"2573",2019-12-31,0.00297727267850529,202.22,9.89119683483253e-05,0.00306629345001878
"2574",2020-01-02,0.00181818186051466,202.23,4.94510928690239e-05,0.00186268784409678
"2575",2020-01-03,6.81818191978064e-05,202.24,4.94486475794975e-05,0.000112685602019354
"2576",2020-01-06,0.00191666671799289,202.27,0.000148338607594889,0.00205017146482829
"2577",2020-01-07,0.000249999985098839,202.27,0,0.000249999985098839
"2578",2020-01-08,-8.33333532015483e-05,202.28,4.94388688385694e-05,-3.88383712468358e-05
"2579",2020-01-09,0.000611111124356588,202.29,4.94364247576318e-05,0.000655603906638456
"2580",2020-01-10,8.33333366447025e-05,202.3,4.94339809185007e-05,0.000127823919471353
"2581",2020-01-10,-0.00040000000596047,202.3,0,-0.00040000000596047
"2582",2020-01-13,0.00259999997913838,202.32,9.88630746414643e-05,0.00268897674631569
"2583",2020-01-13,0,202.32,0,0
"2584",2020-01-14,0,202.33,4.94266508501706e-05,4.44839857651536e-05
"2585",2020-01-14,0,202.33,0,0
"2586",2020-01-15,0.000400000002235174,202.33,0,0.000400000002235174
"2587",2020-01-15,0,202.33,0,0
"2588",2020-01-16,0.000149999987334013,202.35,9.88484159540892e-05,0.000238963561692693
"2589",2020-01-16,0,202.35,0,0
"2590",2020-01-17,0.000100000001490116,202.35,0,0.000100000001490116
"2591",2020-01-17,0,202.35,0,0
"2592",2020-01-21,-0.0001764705952476,202.39,0.000197677291821075,1.43896739136703e-06
"2593",2020-01-22,0.0014117647554068,202.4,4.9409555808122e-05,0.00145623335563411
"2594",2020-01-23,0.000764705858686391,202.41,4.94071146244224e-05,0.000809172261848371
"2595",2020-01-24,0.000676470593932797,202.41,0,0.000676470593932797
"2596",2020-01-27,-0.00494999998807907,202.44,0.000148214021046478,-0.00481660736913724
"2597",2020-01-28,0.00560000002384186,202.45,4.93973523019164e-05,0.00564445764091358
"2598",2020-01-29,0.00135000001639128,202.45,0,0.00135000001639128
"2599",2020-01-30,0.000749999953433871,202.46,4.93949123241411e-05,0.000794455374525598
"2600",2020-01-31,0.000175000006332994,202.47,4.9392472587062e-05,0.000219453231661349
"2601",2020-02-03,0.00206818197261204,202.5,0.000148170099274036,0.00220153506195867
"2602",2020-02-04,0.00049999999390407,202.51,4.93827160492621e-05,0.000544444438348406
"2603",2020-02-05,6.81818208911202e-05,202.52,4.93802775172192e-05,0.000112624070656617
"2604",2020-02-06,4.5454546131871e-05,202.52,0,4.5454546131871e-05
"2605",2020-02-07,0,202.53,4.93778392256505e-05,4.44400553030855e-05
"2606",2020-02-10,0.00212499998509884,202.56,0.000148126203525445,0.00225831356827174
"2607",2020-02-11,0.000200000012293458,202.56,0,0.000200000012293458
"2608",2020-02-12,0.000349999994039536,202.57,4.93680884676717e-05,0.00039443127366044
"2609",2020-02-13,2.50000022351742e-05,202.58,4.93656513798069e-05,6.94290884770004e-05
"2610",2020-02-14,2.5000000372529e-05,202.59,4.93632145324163e-05,6.94268934517037e-05
"2611",2020-02-14,-0.000434782479120339,202.59,0,-0.000434782479120339
"2612",2020-02-18,0.00117391299294389,202.62,0.00014808233377761,0.00130718709334374
"2613",2020-02-18,0,202.62,0,0
"2614",2020-02-19,0.00154347822717998,202.63,4.93534695489295e-05,0.00158789634977402
"2615",2020-02-19,0,202.63,0,0
"2616",2020-02-20,0.000130434792650783,202.64,4.93510339041325e-05,0.000174850723164502
"2617",2020-02-20,0,202.64,0,0
"2618",2020-02-21,0.000195652170349722,202.65,4.93485984998099e-05,0.000240065908999551
"2619",2020-02-21,0,202.65,0,0
"2620",2020-02-24,-0.020718750692904,202.67,9.8692326671479e-05,-0.0206299275988997
"2621",2020-03-02,0.00367857142750706,202.79,0.000592095524744707,0.0042114573997773
"2622",2020-03-03,-4.76190350240185e-05,202.87,0.000394496770057762,0.000307428058027967
"2623",2020-03-04,0.000166666654958611,202.92,0.00024646325232891,0.000388483582054631
"2624",2020-03-05,0,202.96,0.000197122018529505,0.000177409816676555
"2625",2020-03-06,1.19047620821567e-05,203,0.00019708316909739,0.000189279614269807
"2626",2020-03-09,-0.0142317067123041,203.05,0.000246305418719173,-0.0140100318354568
"2627",2020-03-10,0.0132073166312241,203.04,0,0.0132073166312241
"2628",2020-03-11,-0.00752439022064209,203.05,4.92513790386617e-05,-0.00748006397950729
